iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 18, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","58,358,066.82","0.21","58,358,066.82","1,686,162.00","89677Q107","US89677Q1076","BK1K3N2","34.61","China","NASDAQ","USD","1.00","USD","-"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","57,220,753.09","0.21","57,220,753.09","26,093,000.00","-","CNE1000002L3","6718976","2.19","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","57,020,208.70","0.21","57,020,208.70","39,784,100.00","S64204084","TH0646010R18","6420408","1.43","Thailand","Stock Exchange Of Thailand","USD","29.83","THB","-"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","56,351,422.79","0.20","56,351,422.79","1,378,510.00","-","KR7105560007","B3DF0Y6","40.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","55,581,945.54","0.20","55,581,945.54","9,974,000.00","-","KYG210961051","B01B1L9","5.57","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","55,074,516.58","0.20","55,074,516.58","3,019,400.00","-","KYG8087W1015","B0MP1B0","18.24","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"NVTK","PAO NOVATEK GDR","Energy","Equity","54,825,602.00","0.20","54,825,602.00","324,220.00","669888109","US6698881090","B0DK750","169.10","Russian Federation","London Stock Exchange","USD","1.00","USD","-"
"1211","BYD LTD H","Consumer Discretionary","Equity","54,041,163.04","0.19","54,041,163.04","2,264,500.00","S65366510","CNE100000296","6536651","23.86","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","53,315,290.57","0.19","53,315,290.57","2,011,990.00","S61356614","INE237A01028","6135661","26.50","India","National Stock Exchange Of India","USD","73.56","INR","-"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","53,006,663.51","0.19","53,006,663.51","937,076.00","S64909286","KR7000270009","6490928","56.57","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","52,846,034.92","0.19","52,846,034.92","232,438.00","S64495443","KR7012330007","6449544","227.36","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","52,720,430.01","0.19","52,720,430.01","13,542,410.00","S62878418","TW0002412004","6287841","3.89","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"PBBANK","PUBLIC BANK","Financials","Equity","52,405,672.78","0.19","52,405,672.78","10,256,430.00","-","MYL1295OO004","B012W42","5.11","Malaysia","Bursa Malaysia","USD","4.04","MYR","-"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","52,270,062.33","0.19","52,270,062.33","3,855,402.00","-","KYG040111059","B1YVKN8","13.56","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","51,302,873.94","0.18","51,302,873.94","6,804,600.00","S22420590","MXP320321310","2242059","7.54","Mexico","Bolsa Mexicana De Valores","USD","19.97","MXN","-"
"ABEV3","AMBEV SA","Consumer Staples","Equity","51,269,917.91","0.18","51,269,917.91","16,463,915.00","-","BRABEVACNOR1","BG7ZWY7","3.11","Brazil","XBSP","USD","5.09","BRL","-"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","51,186,282.35","0.18","51,186,282.35","10,631,800.00","-","BRMGLUACNOR2","B4975P9","4.81","Brazil","XBSP","USD","5.09","BRL","-"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","51,043,900.61","0.18","51,043,900.61","496,707.00","S66337122","INE585B01010","6633712","102.76","India","National Stock Exchange Of India","USD","73.56","INR","-"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","50,985,456.84","0.18","50,985,456.84","2,543,400.00","-","KYG8586D1097","B1YBT08","20.05","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","50,685,217.54","0.18","50,685,217.54","1,433,248.00","-","INE021A01026","BCRWL65","35.36","India","National Stock Exchange Of India","USD","73.56","INR","-"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","50,548,247.36","0.18","50,548,247.36","17,860,500.00","-","MX01WA000038","BW1YVH8","2.83","Mexico","Bolsa Mexicana De Valores","USD","19.97","MXN","-"
"241","ALIBABA HEALTH INFORMATION TECH LT","Health Care","Equity","50,131,448.25","0.18","50,131,448.25","14,528,000.00","-","BMG0171K1018","BRXVS60","3.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
