iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","60,565,053.05","0.22","60,565,053.05","197,291,010.00","S67090993","ID1000118201","6709099","0.31","Indonesia","Indonesia Stock Exchange","USD","14,105.00","IDR","-"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","59,520,196.35","0.22","59,520,196.35","5,259,370.00","-","SA13L050IE10","BSHYYN1","11.32","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","58,808,315.17","0.21","58,808,315.17","1,378,510.00","-","KR7105560007","B3DF0Y6","42.66","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","58,103,389.20","0.21","58,103,389.20","26,093,000.00","-","CNE1000002L3","6718976","2.23","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","57,683,602.02","0.21","57,683,602.02","1,686,162.00","89677Q107","US89677Q1076","BK1K3N2","34.21","China","NASDAQ","USD","1.00","USD","-"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","57,653,081.50","0.21","57,653,081.50","21,079,000.00","S65318271","KYG3777B1032","6531827","2.74","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","56,966,909.76","0.21","56,966,909.76","39,784,100.00","S64204084","TH0646010R18","6420408","1.43","Thailand","Stock Exchange Of Thailand","USD","30.03","THB","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","55,419,999.99","0.20","55,419,999.99","55,420,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","USD","-"
"NVTK","PAO NOVATEK GDR","Energy","Equity","55,344,354.00","0.20","55,344,354.00","324,220.00","669888109","US6698881090","B0DK750","170.70","Russian Federation","London Stock Exchange","USD","1.00","USD","-"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","54,967,543.60","0.20","54,967,543.60","937,076.00","S64909286","KR7000270009","6490928","58.66","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","54,813,549.10","0.20","54,813,549.10","3,855,402.00","-","KYG040111059","B1YVKN8","14.22","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","54,146,714.66","0.20","54,146,714.66","3,019,400.00","-","KYG8087W1015","B0MP1B0","17.93","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","53,916,295.75","0.20","53,916,295.75","9,974,000.00","-","KYG210961051","B01B1L9","5.41","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"FSR","FIRSTRAND LTD","Financials","Equity","53,225,875.87","0.19","53,225,875.87","16,563,509.00","S5202Z131","ZAE000066304","6606996","3.21","South Africa","Johannesburg Stock Exchange","USD","15.03","ZAR","-"
"883","CNOOC LTD","Energy","Equity","53,163,241.35","0.19","53,163,241.35","62,912,000.00","-","HK0883013259","B00G0S5","0.85","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","52,192,624.39","0.19","52,192,624.39","9,227,456.00","S24210411","MXP370711014","2421041","5.66","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","52,166,583.77","0.19","52,166,583.77","496,707.00","S66337122","INE585B01010","6633712","105.02","India","National Stock Exchange Of India","USD","73.66","INR","-"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","52,076,962.08","0.19","52,076,962.08","13,542,410.00","S62878418","TW0002412004","6287841","3.85","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
