iShares MSCI India ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"98,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BHARATFORG","BHARAT FORGE LTD","Consumer Discretionary","Equity","9,247,092.88","0.24","9,247,092.88","1,263,222.00","-","INE465A01025","B0C1DM3","7.32","India","National Stock Exchange Of India","USD","73.66","INR","-"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","9,058,886.15","0.24","9,058,886.15","985,695.00","-","INE849A01020","BDDRN32","9.19","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ACC","ACC LTD","Materials","Equity","9,051,918.96","0.24","9,051,918.96","408,387.00","S61559159","INE012A01025","6155915","22.17","India","National Stock Exchange Of India","USD","73.66","INR","-"
"RECLTD","REC LTD","Financials","Equity","8,648,869.17","0.23","8,648,869.17","4,828,078.00","-","INE020B01018","B2Q7WL3","1.79","India","National Stock Exchange Of India","USD","73.66","INR","-"
"CONCOR","CONTAINER CORPORATION OF INDIA LTD","Industrials","Equity","8,134,330.94","0.21","8,134,330.94","1,489,533.00","-","INE111A01025","BG0ZVG9","5.46","India","National Stock Exchange Of India","USD","73.66","INR","-"
"SIEMENS","SIEMENS LTD","Industrials","Equity","8,073,914.97","0.21","8,073,914.97","386,932.00","-","INE003A01024","B15T569","20.87","India","National Stock Exchange Of India","USD","73.66","INR","-"
"INFRATEL","BHARTI INFRATEL LTD","Communication","Equity","6,034,022.23","0.16","6,034,022.23","1,808,580.00","-","INE121J01017","B92P9G4","3.34","India","National Stock Exchange Of India","USD","73.66","INR","-"
"WFFUT","CASH COLLATERAL USD WFFUT","Cash and/or Derivatives","Cash Collateral and Margins","450,000.00","0.01","450,000.00","450,000.00","-","-","-","100.00","United States","-","USD","1.00","USD","Aug 23, 2017"
"INR","INR CASH","Cash and/or Derivatives","Cash","170,872.03","0.00","170,872.03","12,586,220.00","-","-","-","1.36","India","-","USD","73.66","INR","-"
"AICZ0","MSCI INDIA NET TOTAL RETURN (U DEC","Cash and/or Derivatives","Futures","0.00","0.00","918,480.00","12.00","-","-","-","765.40","-","Singapore Exchange Derivatives Clearing Limited","USD","1.00","USD","-"
"INR","INR/USD","Cash and/or Derivatives","FX","-115.18","0.00","-115.18","8,730,562.00","-","-","-","1.00","United States","-","USD","73.64","USD","-"
"USD","USD/INR","Cash and/or Derivatives","FX","-313.77","0.00","-313.77","299,103.00","-","-","-","0.01","India","-","USD","1.00","INR","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-27,141,150.46","-0.72","-27,141,150.46","-27,141,150.00","-","-","-","100.00","United States","-","USD","1.00","USD","-"
 
